线圈编号,日期,时间(min),平均速度(km/h)
YABX02,20110104,1360,0.68515
YABX02,20110104,1365,0.6908799999999999
YABX02,20110104,1370,0.65819
YABX02,20110104,1375,0.69621
YABX02,20110104,1380,0.7246299999999999
YABX02,20110104,1385,0.69246
YABX02,20110104,1390,0.6808700000000001
YABX02,20110104,1395,0.69637
YABX02,20110104,1400,0.69756
YABX02,20110104,1405,0.70289
YABX02,20110104,1410,0.6948300000000001
YABX02,20110104,1415,0.72732
YABX02,20110104,1420,0.70663
YABX02,20110104,1425,0.6766599999999999
YABX02,20110104,1430,0.6838500000000001
YABX02,20110104,1435,0.69583
YABX02,20110104,1440,0.70548
YABX03,20110104,5,0.66648
YABX03,20110104,10,0.65673
YABX03,20110104,15,0.61887
YABX03,20110104,20,0.63373
YABX03,20110104,25,0.57912
YABX03,20110104,30,0.63159
YABX03,20110104,35,0.66023
YABX03,20110104,40,0.63318
YABX03,20110104,45,0.65413
YABX03,20110104,50,0.6386
YABX03,20110104,55,0.66415
YABX03,20110104,60,0.6565000000000001
YABX03,20110104,65,0.6550400000000001
YABX03,20110104,70,0.66735
YABX03,20110104,75,0.63729
YABX03,20110104,80,0.66716
YABX03,20110104,85,0.60632
YABX03,20110104,90,0.61931
YABX03,20110104,95,0.59129
YABX03,20110104,100,0.62281
YABX03,20110104,105,0.6488299999999999
YABX03,20110104,110,0.6065699999999999
YABX03,20110104,115,0.63656
YABX03,20110104,120,0.5840299999999999
YABX03,20110104,125,0.61108
YABX03,20110104,130,0.6284000000000001
YABX03,20110104,135,0.68014
YABX03,20110104,140,0.61662
YABX03,20110104,145,0.6486700000000001
YABX03,20110104,150,0.65128
YABX03,20110104,155,0.62042
YABX03,20110104,160,0.67604
YABX03,20110104,165,0.603
YABX03,20110104,170,0.55938
YABX03,20110104,175,0.62215
YABX03,20110104,180,0.60368
YABX03,20110104,185,0.637
YABX03,20110104,190,0.61778
YABX03,20110104,195,0.6481999999999999
YABX03,20110104,200,0.62097
YABX03,20110104,205,0.62932
YABX03,20110104,210,0.57759
YABX03,20110104,215,0.62773
YABX03,20110104,220,0.58778
YABX03,20110104,225,0.6027600000000001
YABX03,20110104,230,0.5876899999999999
YABX03,20110104,235,0.60022
YABX03,20110104,240,0.61667
YABX03,20110104,245,0.67188
YABX03,20110104,250,0.60902
YABX03,20110104,255,0.62192
YABX03,20110104,260,0.62735
YABX03,20110104,265,0.63844
YABX03,20110104,270,0.59925
YABX03,20110104,275,0.6192300000000001
YABX03,20110104,280,0.63409
YABX03,20110104,285,0.6340699999999999
YABX03,20110104,290,0.59235
YABX03,20110104,295,0.61754
YABX03,20110104,300,0.63469
YABX03,20110104,305,0.5463600000000001
YABX03,20110104,310,0.5962299999999999
YABX03,20110104,315,0.66131
YABX03,20110104,320,0.57282
YABX03,20110104,325,0.7471800000000001
YABX03,20110104,330,0.70317
YABX03,20110104,335,0.62711
YABX03,20110104,340,0.66232
YABX03,20110104,345,0.65229
YABX03,20110104,350,0.688
YABX03,20110104,355,0.63742
YABX03,20110104,360,0.68884
YABX03,20110104,365,0.64274
YABX03,20110104,370,0.65752
YABX03,20110104,375,0.6163799999999999
YABX03,20110104,380,0.59458
YABX03,20110104,385,0.65532
YABX03,20110104,390,0.65835
YABX03,20110104,395,0.60778
YABX03,20110104,400,0.63893
YABX03,20110104,405,0.62756
YABX03,20110104,410,0.68038
YABX03,20110104,415,0.61086
YABX03,20110104,420,0.6025200000000001
YABX03,20110104,425,0.61741
YABX03,20110104,430,0.57094
YABX03,20110104,435,0.56646
YABX03,20110104,440,0.56707
YABX03,20110104,445,0.54989
YABX03,20110104,450,0.5629500000000001
YABX03,20110104,455,0.55794
YABX03,20110104,460,0.54951
YABX03,20110104,465,0.49495
YABX03,20110104,470,0.52838
YABX03,20110104,475,0.5403199999999999
YABX03,20110104,480,0.47518
YABX03,20110104,485,0.48552
YABX03,20110104,490,0.5227900000000001
YABX03,20110104,495,0.44442
YABX03,20110104,500,0.5216299999999999
YABX03,20110104,505,0.5017900000000001
YABX03,20110104,510,0.47353
YABX03,20110104,515,0.54943
YABX03,20110104,520,0.48247
YABX03,20110104,525,0.56019
YABX03,20110104,530,0.54161
YABX03,20110104,535,0.49781
YABX03,20110104,540,0.55947
YABX03,20110104,545,0.57487
YABX03,20110104,550,0.54846
YABX03,20110104,555,0.51284
YABX03,20110104,560,0.5422899999999999
YABX03,20110104,565,0.54043
YABX03,20110104,570,0.50342
YABX03,20110104,575,0.55352
YABX03,20110104,580,0.51392
YABX03,20110104,585,0.54098
YABX03,20110104,590,0.54907
YABX03,20110104,595,0.49497
YABX03,20110104,600,0.53511
YABX03,20110104,605,0.55926
YABX03,20110104,610,0.5707099999999999
YABX03,20110104,615,0.5219
YABX03,20110104,620,0.54594
YABX03,20110104,625,0.58044
YABX03,20110104,630,0.5322399999999999
YABX03,20110104,635,0.54956
YABX03,20110104,640,0.5546
YABX03,20110104,645,0.57575
YABX03,20110104,650,0.53031
YABX03,20110104,655,0.5366
YABX03,20110104,660,0.59494
YABX03,20110104,665,0.55489
YABX03,20110104,670,0.58954
YABX03,20110104,675,0.57088
YABX03,20110104,680,0.5586099999999999
YABX03,20110104,685,0.55079
YABX03,20110104,690,0.56682
YABX03,20110104,695,0.55135
YABX03,20110104,700,0.55665
YABX03,20110104,705,0.56875
YABX03,20110104,710,0.5780299999999999
YABX03,20110104,715,0.58423
YABX03,20110104,720,0.57258
YABX03,20110104,725,0.57811
YABX03,20110104,730,0.58753
YABX03,20110104,735,0.59182
YABX03,20110104,740,0.5892499999999999
YABX03,20110104,745,0.59165
YABX03,20110104,750,0.58575
YABX03,20110104,755,0.5965
YABX03,20110104,760,0.53994
YABX03,20110104,765,0.54704
YABX03,20110104,770,0.55121
YABX03,20110104,775,0.55713
YABX03,20110104,780,0.58551
YABX03,20110104,785,0.5644
YABX03,20110104,790,0.52238
YABX03,20110104,795,0.5409700000000001
YABX03,20110104,800,0.52551
YABX03,20110104,805,0.5157
YABX03,20110104,810,0.5170600000000001
YABX03,20110104,815,0.5436
YABX03,20110104,820,0.53646
YABX03,20110104,825,0.5047699999999999
YABX03,20110104,830,0.47429000000000004
YABX03,20110104,835,0.51116
YABX03,20110104,840,0.5171399999999999
YABX03,20110104,845,0.53201
YABX03,20110104,850,0.49554000000000004
YABX03,20110104,855,0.47468000000000005
YABX03,20110104,860,0.46631
YABX03,20110104,865,0.45311
YABX03,20110104,870,0.49314
YABX03,20110104,875,0.44415999999999994
YABX03,20110104,880,0.49896999999999997
YABX03,20110104,885,0.50327
YABX03,20110104,890,0.45770000000000005
YABX03,20110104,895,0.5077
YABX03,20110104,900,0.47499
YABX03,20110104,905,0.50592
YABX03,20110104,910,0.4567
YABX03,20110104,915,0.54045
YABX03,20110104,920,0.48751
YABX03,20110104,925,0.48981
YABX03,20110104,930,0.52353
YABX03,20110104,935,0.5042300000000001
YABX03,20110104,940,0.48662999999999995
YABX03,20110104,945,0.49848
YABX03,20110104,950,0.46569000000000005
YABX03,20110104,955,0.51928
YABX03,20110104,960,0.41084000000000004
YABX03,20110104,965,0.45439
YABX03,20110104,970,0.5045000000000001
YABX03,20110104,975,0.51077
YABX03,20110104,980,0.47097
YABX03,20110104,985,0.48747
YABX03,20110104,990,0.52729
YABX03,20110104,995,0.51883
YABX03,20110104,1000,0.5528
YABX03,20110104,1005,0.53374
YABX03,20110104,1010,0.46906
YABX03,20110104,1015,0.5527000000000001
YABX03,20110104,1020,0.46854999999999997
YABX03,20110104,1025,0.4648
YABX03,20110104,1030,0.51429
YABX03,20110104,1035,0.49462000000000006
YABX03,20110104,1040,0.36332000000000003
YABX03,20110104,1045,0.2908
YABX03,20110104,1050,0.16161
YABX03,20110104,1055,0.16873000000000002
YABX03,20110104,1060,0.19013000000000002
YABX03,20110104,1065,0.20986999999999997
YABX03,20110104,1070,0.15837
YABX03,20110104,1075,0.13961
YABX03,20110104,1080,0.12754
YABX03,20110104,1085,0.1489
YABX03,20110104,1090,0.25113
YABX03,20110104,1095,0.32269
YABX03,20110104,1100,0.33385
YABX03,20110104,1105,0.45273
YABX03,20110104,1110,0.32509
YABX03,20110104,1115,0.20247
YABX03,20110104,1120,0.22486
YABX03,20110104,1125,0.21765
YABX03,20110104,1130,0.16783
YABX03,20110104,1135,0.14878
YABX03,20110104,1140,0.16216999999999998
YABX03,20110104,1145,0.20834
YABX03,20110104,1150,0.1974
YABX03,20110104,1155,0.43028
YABX03,20110104,1160,0.50464
YABX03,20110104,1165,0.53009
