线圈编号,日期,时间(min),平均速度(km/h)
YABX03,20110105,840,43.84
YABX03,20110105,845,46.686
YABX03,20110105,850,46.025
YABX03,20110105,855,49.946
YABX03,20110105,860,43.197
YABX03,20110105,865,44.816
YABX03,20110105,870,47.063
YABX03,20110105,875,37.721
YABX03,20110105,880,48.571
YABX03,20110105,885,45.737
YABX03,20110105,890,41.614
YABX03,20110105,895,49.13
YABX03,20110105,900,46.797
YABX03,20110105,905,51.852
YABX03,20110105,910,48.133
YABX03,20110105,915,48.813
YABX03,20110105,920,48.568
YABX03,20110105,925,44.393
YABX03,20110105,930,45.851
YABX03,20110105,935,51.431
YABX03,20110105,940,44.307
YABX03,20110105,945,38.331
YABX03,20110105,950,44.966
YABX03,20110105,955,47.228
YABX03,20110105,960,49.393
YABX03,20110105,965,51.798
YABX03,20110105,970,47.002
YABX03,20110105,975,48.356
YABX03,20110105,980,49.895
YABX03,20110105,985,49.86
YABX03,20110105,990,51.461
YABX03,20110105,995,52.435
YABX03,20110105,1000,53.159
YABX03,20110105,1005,50.251
YABX03,20110105,1010,50.256
YABX03,20110105,1015,51.942
YABX03,20110105,1020,50.047
YABX03,20110105,1025,57.801
YABX03,20110105,1030,53.402
YABX03,20110105,1035,49.533
YABX03,20110105,1040,40.915
YABX03,20110105,1045,46.831
YABX03,20110105,1050,46.173
YABX03,20110105,1055,47.002
YABX03,20110105,1060,28.489
YABX03,20110105,1065,23.993
YABX03,20110105,1070,25.802
YABX03,20110105,1075,22.092
YABX03,20110105,1080,24.431
YABX03,20110105,1085,18.747
YABX03,20110105,1090,15.762
YABX03,20110105,1095,9.3883
YABX03,20110105,1100,14.72
YABX03,20110105,1105,18.012
YABX03,20110105,1110,16.984
YABX03,20110105,1115,20
YABX03,20110105,1120,27.1
YABX03,20110105,1125,26.584
YABX03,20110105,1130,34.02
YABX03,20110105,1135,49.134
YABX03,20110105,1140,47.883
YABX03,20110105,1145,49.237
YABX03,20110105,1150,51.725
YABX03,20110105,1155,54.13
YABX03,20110105,1160,51.685
YABX03,20110105,1165,54.024
YABX03,20110105,1170,57.19
YABX03,20110105,1175,51.065
YABX03,20110105,1180,53.388
YABX03,20110105,1185,54.378
YABX03,20110105,1190,57.915
YABX03,20110105,1195,55.909
YABX03,20110105,1200,54.479
YABX03,20110105,1205,56.234
YABX03,20110105,1210,54.721
YABX03,20110105,1215,54.078
YABX03,20110105,1220,56.12
YABX03,20110105,1225,54.132
